cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,ln_cement,ln_blast_furnace_slag,ln_fly_ash,ln_water,ln_superplasticizer,ln_coarse_aggregate,ln_fine_aggregate ,ln_age,log10_ln_cement,log10_ln_blast_furnace_slag,log10_ln_fly_ash,log10_ln_water,log10_ln_superplasticizer,log10_ln_coarse_aggregate,log10_ln_fine_aggregate ,log10_ln_age,concrete_compressive_strength
155,183,0,193,9,877,868,28,5.043425117,5.209486153,0,5.262690189,2.197224577,6.776506992,6.766191715,3.33220451,2.190331698,2.26245109,0,2.285557309,0.954242509,2.942999593,2.938519725,1.447158031,23.79
135,0,166,180,10,961,805,28,4.905274778,0,5.111987788,5.192956851,2.302585093,6.867974409,6.690842277,3.33220451,2.130333768,0,2.220108088,2.255272505,1,2.982723388,2.90579588,1.447158031,13.29
266,112,87,178,10,910,745,28,5.583496309,4.718498871,4.465908119,5.18178355,2.302585093,6.8134446,6.613384218,3.33220451,2.424881637,2.049218023,1.939519253,2.250420002,1,2.959041392,2.872156273,1.447158031,39.42
314,145,113,179,8,869,690,28,5.749392986,4.976733742,4.727387819,5.187385806,2.079441542,6.767343125,6.536691598,3.33220451,2.496929648,2.161368002,2.053078443,2.252853031,0.903089987,2.939019776,2.838849091,1.447158031,46.23
313,145,0,127,8,1000,822,28,5.746203191,4.976733742,0,4.844187086,2.079441542,6.907755279,6.711740395,3.33220451,2.495544338,2.161368002,0,2.103803721,0.903089987,3,2.914871818,1.447158031,44.52
146,173,0,182,3,986,817,28,4.983606622,5.153291594,0,5.204006687,1.098612289,6.893656355,6.705639095,3.33220451,2.164352856,2.238046103,0,2.260071388,0.477121255,2.993876915,2.912222057,1.447158031,23.74
144,136,106,178,7,941,774,28,4.9698133,4.912654886,4.663439094,5.18178355,1.945910149,6.84694314,6.651571874,3.33220451,2.158362492,2.133538908,2.025305865,2.250420002,0.84509804,2.973589623,2.888740961,1.447158031,26.14
148,0,182,181,15,839,884,28,4.997212274,0,5.204006687,5.198497031,2.708050201,6.732210706,6.784457063,3.33220451,2.170261715,0,2.260071388,2.257678575,1.176091259,2.923761961,2.946452265,1.447158031,15.52
277,117,91,191,7,946,666,28,5.624017506,4.762173935,4.510859507,5.252273428,1.945910149,6.852242569,6.501289671,3.33220451,2.442479769,2.068185862,1.959041392,2.281033367,0.84509804,2.975891136,2.823474229,1.447158031,43.57
298,0,107,164,13,953,784,28,5.697093487,0,4.672828834,5.099866428,2.564949357,6.859614904,6.66440902,3.33220451,2.474216264,0,2.029383778,2.214843848,1.113943352,2.979092901,2.894316063,1.447158031,35.86
313,145,0,178,8,1002,689,28,5.746203191,4.976733742,0,5.18178355,2.079441542,6.909753282,6.535241271,3.33220451,2.495544338,2.161368002,0,2.250420002,0.903089987,3.000867722,2.838219222,1.447158031,41.05
155,184,143,194,9,880,699,28,5.043425117,5.214935758,4.96284463,5.267858159,2.197224577,6.779921907,6.549650742,3.33220451,2.190331698,2.264817823,2.155336037,2.28780173,0.954242509,2.944482672,2.844477176,1.447158031,28.99
289,134,0,195,6,924,760,28,5.666426688,4.8978398,0,5.272999559,1.791759469,6.828712072,6.633318433,3.33220451,2.460897843,2.127104798,0,2.290034611,0.77815125,2.965671971,2.880813592,1.447158031,46.24
148,175,0,171,2,1000,828,28,4.997212274,5.164785974,0,5.141663557,0.693147181,6.907755279,6.719013154,3.33220451,2.170261715,2.243038049,0,2.23299611,0.301029996,3,2.918030337,1.447158031,26.92
145,0,179,202,8,824,869,28,4.976733742,0,5.187385806,5.308267697,2.079441542,6.71417053,6.767343125,3.33220451,2.161368002,0,2.252853031,2.305351369,0.903089987,2.915927212,2.939019776,1.447158031,10.54
313,0,0,178,8,1000,822,28,5.746203191,0,0,5.18178355,2.079441542,6.907755279,6.711740395,3.33220451,2.495544338,0,0,2.250420002,0.903089987,3,2.914871818,1.447158031,25.1
136,162,126,172,10,923,764,28,4.912654886,5.087596335,4.836281907,5.147494477,2.302585093,6.827629235,6.638567789,3.33220451,2.133538908,2.209515015,2.100370545,2.235528447,1,2.965201701,2.883093359,1.447158031,29.07
155,0,143,193,9,877,868,28,5.043425117,0,4.96284463,5.262690189,2.197224577,6.776506992,6.766191715,3.33220451,2.190331698,0,2.155336037,2.285557309,0.954242509,2.942999593,2.938519725,1.447158031,9.74
255,99,77,189,6,919,749,28,5.541263545,4.59511985,4.343805422,5.241747015,1.791759469,6.823286122,6.618738984,3.33220451,2.40654018,1.995635195,1.886490725,2.276461804,0.77815125,2.963315511,2.874481818,1.447158031,33.8
162,207,172,216,10,822,638,28,5.087596335,5.332718793,5.147494477,5.375278408,2.302585093,6.711740395,6.458338283,3.33220451,2.209515015,2.315970345,2.235528447,2.334453751,1,2.914871818,2.804820679,1.447158031,39.84
136,196,98,199,6,847,783,28,4.912654886,5.278114659,4.584967479,5.293304825,1.791759469,6.741700695,6.663132696,3.33220451,2.133538908,2.292256071,1.991226076,2.298853076,0.77815125,2.92788341,2.893761762,1.447158031,26.97
164,163,128,197,8,961,641,28,5.099866428,5.093750201,4.852030264,5.283203729,2.079441542,6.867974409,6.463029457,3.33220451,2.214843848,2.212187604,2.10720997,2.294466226,0.903089987,2.982723388,2.80685803,1.447158031,27.23
162,214,164,202,10,820,680,28,5.087596335,5.365976015,5.099866428,5.308267697,2.302585093,6.70930434,6.522092798,3.33220451,2.209515015,2.330413773,2.214843848,2.305351369,1,2.913813852,2.832508913,1.447158031,30.65
157,214,152,200,9,819,704,28,5.056245805,5.365976015,5.023880521,5.298317367,2.197224577,6.708084084,6.556778356,3.33220451,2.195899652,2.330413773,2.181843588,2.301029996,0.954242509,2.913283902,2.847572659,1.447158031,33.05
149,153,194,192,8,935,623,28,5.003946306,5.030437921,5.267858159,5.257495372,2.079441542,6.840546529,6.434546519,3.33220451,2.173186268,2.184691431,2.28780173,2.283301229,0.903089987,2.970811611,2.794488047,1.447158031,24.58
135,105,193,196,6,965,643,28,4.905274778,4.65396035,5.262690189,5.278114659,1.791759469,6.872128101,6.466144724,3.33220451,2.130333768,2.021189299,2.285557309,2.292256071,0.77815125,2.984527313,2.808210973,1.447158031,21.91
159,209,161,201,7,848,669,28,5.068904202,5.342334252,5.081404365,5.303304908,1.945910149,6.742880636,6.50578406,3.33220451,2.201397124,2.320146286,2.206825876,2.303196057,0.84509804,2.928395852,2.825426118,1.447158031,30.88
144,15,195,176,6,1021,709,28,4.9698133,2.708050201,5.272999559,5.170483995,1.791759469,6.928537818,6.563855527,3.33220451,2.158362492,1.176091259,2.290034611,2.245512668,0.77815125,3.009025742,2.850646235,1.447158031,15.34
154,174,185,228,7,845,612,28,5.036952602,5.159055299,5.220355825,5.429345629,1.945910149,6.739336627,6.416732283,3.33220451,2.187520721,2.240549248,2.267171728,2.357934847,0.84509804,2.926856709,2.786751422,1.447158031,24.34
167,187,195,185,7,898,636,28,5.117993812,5.231108617,5.272999559,5.220355825,1.945910149,6.800170068,6.455198563,3.33220451,2.222716471,2.271841607,2.290034611,2.267171728,0.84509804,2.953276337,2.803457116,1.447158031,23.89
184,86,190,213,6,923,623,28,5.214935758,4.454347296,5.247024072,5.361292166,1.791759469,6.827629235,6.434546519,3.33220451,2.264817823,1.934498451,2.278753601,2.328379603,0.77815125,2.965201701,2.794488047,1.447158031,22.93
156,178,187,221,7,854,614,28,5.049856007,5.18178355,5.231108617,5.398162702,1.945910149,6.749931194,6.419994928,3.33220451,2.193124598,2.250420002,2.271841607,2.344392274,0.84509804,2.931457871,2.788168371,1.447158031,29.41
236.9,91.7,71.5,246.9,6,852.9,695.4,28,5.467638111,4.518522379,4.26969745,5.508983396,1.791759469,6.748642307,6.54448722,3.33220451,2.374565061,1.962369336,1.854306042,2.39252109,0.77815125,2.930898114,2.842234686,1.447158031,28.63
313.3,0,113,178.5,8,1001.9,688.7,28,5.747161198,0,4.727387819,5.184588601,2.079441542,6.909653476,6.534805763,3.33220451,2.495960395,0,2.053078443,2.25163822,0.903089987,3.000824377,2.838030083,1.447158031,36.8
154.8,183.4,0,193.3,9.1,1047.4,696.7,28,5.042133961,5.21166956,0,5.264243386,2.208274414,6.954066182,6.546354902,3.33220451,2.189770956,2.263399331,0,2.286231854,0.959041392,3.02011257,2.843045811,1.447158031,18.29
145.9,230.5,0,202.5,3.4,827,871.8,28,4.982921456,5.440250862,0,5.310739887,1.223775432,6.717804695,6.77056004,3.33220451,2.164055292,2.36267093,0,2.306425028,0.531478917,2.91750551,2.940416865,1.447158031,32.72
296,0,106.7,221.4,10.5,819.2,778.4,28,5.690359454,0,4.670021158,5.39997102,2.351375257,6.708328254,6.657240531,3.33220451,2.471291711,0,2.028164419,2.345177617,1.021189299,2.913389944,2.891202827,1.447158031,31.42
133.1,210.2,0,195.7,3.1,949.4,795.3,28,4.891100725,5.348059458,0,5.276582874,1.131402111,6.855830206,6.678719402,3.33220451,2.124178055,2.322632712,0,2.291590826,0.491361694,2.977449227,2.900530982,1.447158031,28.94
313.3,145,0,178.5,8,867.2,824,28,5.747161198,4.976733742,0,5.184588601,2.079441542,6.765269631,6.71417053,3.33220451,2.495960395,2.161368002,0,2.25163822,0.903089987,2.938119269,2.915927212,1.447158031,40.93
151.6,0,111.9,184.4,7.9,992,815.9,28,5.021245473,0,4.717605615,5.217107311,2.066862759,6.899723107,6.704291798,3.33220451,2.180699201,0,2.048830087,2.265760917,0.897627091,2.996511672,2.911636933,1.447158031,12.18
153.1,145,113,178.5,8,1001.9,688.7,28,5.031091303,4.976733742,4.727387819,5.184588601,2.079441542,6.909653476,6.534805763,3.33220451,2.184975191,2.161368002,2.053078443,2.25163822,0.903089987,3.000824377,2.838030083,1.447158031,25.56
139.9,132.6,103.3,200.3,7.4,916,753.4,28,4.940927882,4.887337078,4.637637376,5.299816243,2.00148,6.820016365,6.624596295,3.33220451,2.145817714,2.122543524,2.014100322,2.301680949,0.86923172,2.961895474,2.877025616,1.447158031,36.44
149.5,236,0,175.8,12.6,846.8,892.7,28,5.007296393,5.463831805,0,5.169346985,2.533696814,6.741464539,6.794250578,3.33220451,2.174641193,2.372912003,0,2.245018871,1.100370545,2.927780849,2.950705535,1.447158031,32.96
299.8,0,119.8,211.5,9.9,878.2,727.6,28,5.703115586,0,4.785823686,5.354224998,2.292534757,6.777874358,6.589751447,3.33220451,2.476831629,0,2.078456818,2.325310372,0.995635195,2.943593433,2.86189269,1.447158031,23.84
153.1,145,113,178.5,8,867.2,824,28,5.031091303,4.976733742,4.727387819,5.184588601,2.079441542,6.765269631,6.71417053,3.33220451,2.184975191,2.161368002,2.053078443,2.25163822,0.903089987,2.938119269,2.915927212,1.447158031,26.23
148.1,0,136.6,158.1,16.1,1001.8,830.1,28,4.997887721,0,4.917056947,5.063227744,2.778819272,6.909553661,6.721546175,3.33220451,2.170555059,0,2.135450699,2.19893187,1.206825876,3.000781027,2.919130414,1.447158031,17.96
326.5,0,137.9,199,10.8,801.1,792.5,28,5.788429949,0,4.926528785,5.293304825,2.379546134,6.685985783,6.675192506,3.33220451,2.513883186,0,2.139564266,2.298853076,1.033423755,2.903686732,2.898999271,1.447158031,38.63
152.7,144.7,0,178.1,8,999.7,822.2,28,5.028475212,4.974662634,0,5.18234519,2.079441542,6.907455234,6.711983674,3.33220451,2.183839037,2.160468531,0,2.250663919,0.903089987,2.999869692,2.914977472,1.447158031,19.01
261.9,110.5,86.1,195.4,5,895.2,732.6,28,5.567962752,4.705015521,4.455509411,5.27504874,1.609437912,6.797047157,6.59659985,3.33220451,2.418135498,2.043362278,1.935003151,2.290924559,0.698970004,2.951920074,2.864866914,1.447158031,33.72
158.4,0,194.9,219.7,11,897.7,712.9,28,5.065123479,0,5.272486607,5.392262979,2.397895273,6.799835937,6.569341158,3.33220451,2.199755177,0,2.289811839,2.341830057,1.041392685,2.953131225,2.853028615,1.447158031,8.54
150.7,0,185.3,166.7,15.6,1074.5,678,28,5.015291106,0,5.221976133,5.11619579,2.747270914,6.979610716,6.519147288,3.33220451,2.178113252,0,2.267875419,2.2219356,1.193124598,3.03120642,2.831229694,1.447158031,13.46
272.6,0,89.6,198.7,10.6,931.3,762.2,28,5.608005519,0,4.49535532,5.29179615,2.360854001,6.83658146,6.636208988,3.33220451,2.435525851,0,1.95230801,2.298197867,1.025305865,2.969089603,2.882068944,1.447158031,32.25
149,117.6,91.7,182.9,7.1,953.4,780.3,28,5.003946306,4.767289035,4.518522379,5.208939555,1.960094784,6.860034543,6.659678461,3.33220451,2.173186268,2.070407322,1.962369336,2.262213705,0.851258349,2.979275148,2.892261607,1.447158031,23.52
143,169.4,142.7,190.7,8.4,967.4,643.5,28,4.96284463,5.132262782,4.960744524,5.250701513,2.128231706,6.87461206,6.466922027,3.33220451,2.155336037,2.228913406,2.154423973,2.280350693,0.924279286,2.985606083,2.808548551,1.447158031,29.73
259.9,100.6,78.4,170.6,10.4,935.7,762.9,28,5.560296942,4.611152258,4.361823927,5.139321635,2.341805806,6.841294912,6.637126961,3.33220451,2.41480628,2.002597981,1.894316063,2.231979027,1.017033339,2.971136629,2.882467615,1.447158031,49.77
312.9,160.5,0,177.6,9.6,916.6,759.5,28,5.745883651,5.078293943,0,5.179533831,2.261763098,6.820671172,6.632660322,3.33220451,2.495405563,2.205475037,0,2.249442961,0.982271233,2.962179853,2.880527778,1.447158031,52.45
284,119.7,0,168.3,7.2,970.4,794.2,28,5.648974238,4.784988613,0,5.125748101,1.974081026,6.877708358,6.677335319,3.33220451,2.45331834,2.07809415,0,2.226084116,0.857332496,2.986950788,2.899929883,1.447158031,40.93
336.5,0,0,181.9,3.4,985.8,816.8,28,5.818598149,0,0,5.203457086,1.223775432,6.893453494,6.705394267,3.33220451,2.526985069,0,0,2.259832699,0.531478917,2.993788814,2.912115729,1.447158031,44.87
144.8,0,133.6,180.8,11.1,979.5,811.5,28,4.97535348,0,4.894850261,5.197391448,2.406945108,6.887042237,6.698884387,3.33220451,2.160768562,0,2.125806458,2.257198426,1.045322979,2.99100444,2.909288524,1.447158031,13.2
150,236.8,0,173.8,11.9,1069.3,674.8,28,5.010635294,5.467215903,0,5.157905213,2.4765384,6.974759508,6.514416351,3.33220451,2.176091259,2.374381698,0,2.240049772,1.075546961,3.029099567,2.829175074,1.447158031,37.43
143.7,170.2,132.6,191.6,8.5,814.1,805.3,28,4.967727793,5.136974216,4.887337078,5.255409866,2.140066163,6.702083209,6.691214879,3.33220451,2.157456768,2.230959556,2.122543524,2.282395505,0.929418926,2.910677755,2.905957699,1.447158031,29.87
330.5,169.6,0,194.9,8.1,811,802.3,28,5.800606659,5.133442723,0,5.272486607,2.091864062,6.698268054,6.687482603,3.33220451,2.519171464,2.229425848,0,2.289811839,0.908485019,2.909020854,2.904336792,1.447158031,56.62
154.8,0,142.8,193.3,9.1,1047.4,696.7,28,5.042133961,0,4.96144505,5.264243386,2.208274414,6.954066182,6.546354902,3.33220451,2.189770956,0,2.154728207,2.286231854,0.959041392,3.02011257,2.843045811,1.447158031,12.46
154.8,183.4,0,193.3,9.1,877.2,867.7,28,5.042133961,5.21166956,0,5.264243386,2.208274414,6.776735017,6.765846033,3.33220451,2.189770956,2.263399331,0,2.286231854,0.959041392,2.943098623,2.938369597,1.447158031,23.79
134.7,0,165.7,180.2,10,961,804.9,28,4.903050083,0,5.110178924,5.194067345,2.302585093,6.867974409,6.690718046,3.33220451,2.129367596,0,2.219322508,2.255754787,1,2.982723388,2.905741927,1.447158031,13.29
266.2,112.3,87.5,177.9,10.4,909.7,744.5,28,5.584247906,4.721173862,4.471638793,5.181221595,2.341805806,6.813114875,6.612712852,3.33220451,2.425208051,2.050379756,1.942008053,2.250175948,1.017033339,2.958898195,2.871864702,1.447158031,39.42
314,145.3,113.2,178.9,8,869.1,690.2,28,5.749392986,4.978800571,4.729156166,5.186826991,2.079441542,6.767458193,6.536981411,3.33220451,2.496929648,2.162265614,2.053846427,2.252610341,0.903089987,2.93906975,2.838974955,1.447158031,46.23
312.7,144.7,0,127.3,8,999.7,822.2,28,5.745244264,4.974662634,0,4.846546506,2.079441542,6.907455234,6.711983674,3.33220451,2.495127881,2.160468531,0,2.104828404,0.903089987,2.999869692,2.914977472,1.447158031,44.52
145.7,172.6,0,181.9,3.4,985.8,816.8,28,4.981549713,5.150976779,0,5.203457086,1.223775432,6.893453494,6.705394267,3.33220451,2.163459552,2.237040791,0,2.259832699,0.531478917,2.993788814,2.912115729,1.447158031,23.74
143.8,136.3,106.2,178.1,7.5,941.5,774.3,28,4.968423445,4.914858339,4.665324109,5.18234519,2.014903021,6.847474348,6.651959395,3.33220451,2.157758886,2.134495856,2.026124517,2.250663919,0.875061263,2.973820324,2.888909259,1.447158031,26.15
148.1,0,182.1,181.4,15,838.9,884.3,28,4.997887721,0,5.204555987,5.200704538,2.708050201,6.73209151,6.784796372,3.33220451,2.170555059,0,2.260309946,2.258637283,1.176091259,2.923710194,2.946599625,1.447158031,15.53
277,116.8,91,190.6,7,946.5,665.6,28,5.624017506,4.76046307,4.510859507,5.250176991,1.945910149,6.852770971,6.50068889,3.33220451,2.442479769,2.067442843,1.959041392,2.280122896,0.84509804,2.976120618,2.823213313,1.447158031,43.58
298.1,0,107.5,163.6,12.8,953.2,784,28,5.697429001,0,4.677490848,5.097424424,2.549445171,6.859824745,6.66440902,3.33220451,2.474361976,0,2.031408464,2.213783299,1.10720997,2.979184034,2.894316063,1.447158031,35.87
313.3,145,0,178.5,8,1001.9,688.7,28,5.747161198,4.976733742,0,5.184588601,2.079441542,6.909653476,6.534805763,3.33220451,2.495960395,2.161368002,0,2.25163822,0.903089987,3.000824377,2.838030083,1.447158031,41.05
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,5.044714608,5.214392132,4.964242255,5.266826699,2.219203484,6.779467259,6.548935179,3.33220451,2.190891717,2.264581729,2.155943018,2.287353773,0.963787827,2.944285221,2.84416641,1.447158031,28.99
289,133.7,0,194.9,5.5,924.1,760.1,28,5.666426688,4.895598484,0,5.272486607,1.704748092,6.828820291,6.633450004,3.33220451,2.460897843,2.126131407,0,2.289811839,0.740362689,2.96571897,2.880870733,1.447158031,46.25
147.8,175.1,0,171.2,2.2,1000,828.5,28,4.995860009,5.165357239,0,5.142832464,0.78845736,6.907755279,6.719616837,3.33220451,2.169674434,2.243286146,0,2.23350376,0.342422681,3,2.918292513,1.447158031,26.92
145.4,0,178.9,201.7,7.8,824,868.7,28,4.979488565,0,5.186826991,5.306781445,2.054123734,6.71417053,6.766997841,3.33220451,2.162564407,0,2.252610341,2.304705898,0.892094603,2.915927212,2.938869822,1.447158031,10.54
312.7,0,0,178.1,8,999.7,822.2,28,5.745244264,0,0,5.18234519,2.079441542,6.907455234,6.711983674,3.33220451,2.495127881,0,0,2.250663919,0.903089987,2.999869692,2.914977472,1.447158031,25.1
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,4.915591745,5.085124146,4.834693344,5.145166187,2.341805806,6.827195771,6.639091212,3.33220451,2.13481437,2.208441356,2.099680641,2.234517284,1.017033339,2.96501345,2.883320678,1.447158031,29.07
154.8,0,142.8,193.3,9.1,877.2,867.7,28,5.042133961,0,4.96144505,5.264243386,2.208274414,6.776735017,6.765846033,3.33220451,2.189770956,0,2.154728207,2.286231854,0.959041392,2.943098623,2.938369597,1.447158031,9.74
255.3,98.8,77,188.6,6.5,919,749.3,28,5.542439324,4.593097605,4.343805422,5.23962837,1.871802177,6.823286122,6.619139437,3.33220451,2.407050815,1.994756945,1.886490725,2.275541688,0.812913357,2.963315511,2.874655733,1.447158031,33.8
272.8,105.1,81.8,209.7,9,904,679.7,28,5.608738926,4.654912278,4.404277244,5.345677938,2.197224577,6.80682936,6.521651524,3.33220451,2.435844366,2.021602716,1.912753304,2.32159843,0.954242509,2.95616843,2.83231727,1.447158031,37.17
162,190.1,148.1,178.8,18.8,838.1,741.4,28,5.087596335,5.247550249,4.997887721,5.186267863,2.93385687,6.731137425,6.608540291,3.33220451,2.209515015,2.278982117,2.170555059,2.252367514,1.274157849,2.923295841,2.870052582,1.447158031,33.76
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,5.034351821,4.971201225,4.721173862,5.394081989,2.312535424,6.827845896,6.489052944,3.33220451,2.186391216,2.15896526,2.050379756,2.342620043,1.004321374,2.965295796,2.818159886,1.447158031,16.5
146.5,114.6,89.3,201.9,8.8,860,829.5,28,4.987025428,4.741447804,4.492001488,5.307772525,2.174751721,6.756932389,6.72082311,3.33220451,2.165837625,2.059184618,1.950851459,2.305136319,0.944482672,2.934498451,2.91881639,1.447158031,19.99
151.8,178.1,138.7,167.5,18.3,944,694.6,28,5.022563865,5.18234519,4.932313327,5.120983351,2.90690106,6.850126166,6.54333614,3.33220451,2.181271772,2.250663919,2.142076461,2.224014811,1.26245109,2.974971994,2.841734779,1.447158031,36.35
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,5.736249665,4.96144505,4.711330382,5.122772794,3.095577609,6.817721156,6.478816815,3.33220451,2.491221576,2.154728207,2.046104787,2.224791956,1.344392274,2.960898677,2.813714392,1.447158031,38.22
143.6,0,174.9,158.4,17.9,942.7,844.5,28,4.967031657,0,5.164214382,5.065123479,2.884800713,6.848748098,6.738744736,3.33220451,2.15715444,0,2.242789809,2.199755177,1.252853031,2.974373507,2.926599654,1.447158031,15.42
303.6,139.9,0,213.5,6.2,895.5,722.5,28,5.715711046,4.940927882,0,5.363636833,1.824549292,6.797382222,6.58271742,3.33220451,2.482301767,2.145817714,0,2.329397879,0.792391689,2.95206559,2.858837851,1.447158031,33.42
