cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,ln_cement,ln_blast_furnace_slag,ln_fly_ash,ln_water,ln_superplasticizer,ln_coarse_aggregate,ln_fine_aggregate ,ln_age,sqrt_cement,sqrt_blast_furnace_slag,sqrt_fly_ash,sqrt_water,sqrt_superplasticizer,sqrt_coarse_aggregate,sqrt_fine_aggregate ,sqrt_age,log2_cement,log2_blast_furnace_slag,log2_fly_ash,log2_water,log2_superplasticizer,log2_coarse_aggregate,log2_fine_aggregate ,log2_age,log10_ln_cement,log10_ln_blast_furnace_slag,log10_ln_fly_ash,log10_ln_water,log10_ln_superplasticizer,log10_ln_coarse_aggregate,log10_ln_fine_aggregate ,log10_ln_age,sqrt2_log2_cement,sqrt2_log2_blast_furnace_slag,sqrt2_log2_fly_ash,sqrt2_log2_water,sqrt2_log2_superplasticizer,sqrt2_log2_coarse_aggregate,sqrt2_log2_fine_aggregate ,sqrt2_log2_age,cement,blast_furnace_slag,fly_ash,water,superplasticizer,coarse_aggregate,fine_aggregate ,age,concrete_compressive_strength
312.7,0,0,178.1,8,999.7,822.2,28,5.745244264,0,0,5.18234519,2.079441542,6.907455234,6.711983674,3.33220451,17.68332548,0,0,13.3454112,2.828427125,31.61803283,28.67403006,5.291502622,8.288635409,0,0,7.476543706,3,9.965351411,9.683345562,4.807354922,2.495127881,0,0,2.250663919,0.903089987,2.999869692,2.914977472,1.447158031,4.205154632,0,0,3.653137172,1.681792831,5.622991448,5.354813728,2.300326634,312.7,0,0,178.1,8,999.7,822.2,28,25.1
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,4.915591745,5.085124146,4.834693344,5.145166187,2.341805806,6.827195771,6.639091212,3.33220451,11.67904106,12.71219887,11.21605991,13.09961832,3.224903099,30.37433127,27.64778472,5.291502622,7.091699834,7.336283388,6.974988112,7.422905743,3.378511623,9.849561482,9.578183968,4.807354922,2.13481437,2.208441356,2.099680641,2.234517284,1.017033339,2.96501345,2.883320678,1.447158031,3.4174612,3.565417068,3.349038655,3.619339486,1.79580152,5.511291252,5.258116081,2.300326634,136.4,161.6,125.8,171.6,10.4,922.6,764.4,28,29.07
154.8,0,142.8,193.3,9.1,877.2,867.7,28,5.042133961,0,4.96144505,5.264243386,2.208274414,6.776735017,6.765846033,3.33220451,12.44186481,0,11.9498954,13.90323703,3.016620626,29.61756236,29.45674795,5.291502622,7.274261661,0,7.157852169,7.594697827,3.185866545,9.776762002,9.761052519,4.807354922,2.189770956,0,2.154728207,2.286231854,0.959041392,2.943098623,2.938369597,1.447158031,3.527302767,0,3.456862074,3.728704471,1.736842142,5.442201977,5.427407111,2.300326634,154.8,0,142.8,193.3,9.1,877.2,867.7,28,9.74
255.3,98.8,77,188.6,6.5,919,749.3,28,5.542439324,4.593097605,4.343805422,5.23962837,1.871802177,6.823286122,6.619139437,3.33220451,15.97811003,9.939818912,8.774964387,13.73317152,2.549509757,30.31501278,27.3733447,5.291502622,7.996049728,6.626439137,6.266786541,7.559185866,2.700439718,9.843921051,9.549399641,4.807354922,2.407050815,1.994756945,1.886490725,2.275541688,0.812913357,2.963315511,2.874655733,1.447158031,3.997262817,3.152747835,2.962256638,3.705829397,1.596718434,5.505907081,5.231954195,2.300326634,255.3,98.8,77,188.6,6.5,919,749.3,28,33.8
272.8,105.1,81.8,209.7,9,904,679.7,28,5.608738926,4.654912278,4.404277244,5.345677938,2.197224577,6.80682936,6.521651524,3.33220451,16.51665826,10.25182911,9.044335244,14.48102206,3,30.06659276,26.07105675,5.291502622,8.091699834,6.715618859,6.354028938,7.712183051,3.169925001,9.820178962,9.408754313,4.807354922,2.435844366,2.021602716,1.912753304,2.32159843,0.954242509,2.95616843,2.83231727,1.447158031,4.064069175,3.201847764,3.00738013,3.805393812,1.732050808,5.483301264,5.105982447,2.300326634,272.8,105.1,81.8,209.7,9,904,679.7,28,37.17
162,190.1,148.1,178.8,18.8,838.1,741.4,28,5.087596335,5.247550249,4.997887721,5.186267863,2.93385687,6.731137425,6.608540291,3.33220451,12.72792206,13.78767566,12.16963434,13.37161172,4.335896678,28.94995682,27.22866137,5.291502622,7.339850003,7.570614722,7.21042783,7.482202926,4.232660757,9.710978583,9.534108305,4.807354922,2.209515015,2.278982117,2.170555059,2.252367514,1.274157849,2.923295841,2.870052582,1.447158031,3.567621345,3.713175953,3.4885003,3.656721444,2.082281604,5.380516408,5.218108984,2.300326634,162,190.1,148.1,178.8,18.8,838.1,741.4,28,33.76
153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,5.034351821,4.971201225,4.721173862,5.394081989,2.312535424,6.827845896,6.489052944,3.33220451,12.39354671,12.00833044,10.59716943,14.83576759,3.178049716,30.38420642,25.6495614,5.291502622,7.263034406,7.171927354,6.811214118,7.782015335,3.336283388,9.850499414,9.361724503,4.807354922,2.186391216,2.15896526,2.050379756,2.342620043,1.004321374,2.965295796,2.818159886,1.447158031,3.520446947,3.465303802,3.255329389,3.851722678,1.782708534,5.512187082,5.064539604,2.300326634,153.6,144.2,112.3,220.1,10.1,923.2,657.9,28,16.5
146.5,114.6,89.3,201.9,8.8,860,829.5,28,4.987025428,4.741447804,4.492001488,5.307772525,2.174751721,6.756932389,6.72082311,3.33220451,12.10371844,10.70513895,9.449867724,14.20915198,2.966479395,29.3257566,28.80104165,5.291502622,7.194756854,6.840463234,6.48058827,7.6574971,3.137503524,9.74819285,9.696098171,4.807354922,2.165837625,2.059184618,1.950851459,2.305136319,0.944482672,2.934498451,2.91881639,1.447158031,3.479039873,3.271870864,3.074063715,3.769502882,1.72234706,5.415326084,5.366660195,2.300326634,146.5,114.6,89.3,201.9,8.8,860,829.5,28,19.99
151.8,178.1,138.7,167.5,18.3,944,694.6,28,5.022563865,5.18234519,4.932313327,5.120983351,2.90690106,6.850126166,6.54333614,3.33220451,12.32071427,13.3454112,11.77709642,12.94217911,4.277849927,30.72458299,26.35526513,5.291502622,7.246027981,7.476543706,7.115823977,7.388017285,4.193771743,9.882643049,9.4400386,4.807354922,2.181271772,2.250663919,2.142076461,2.224014811,1.26245109,2.974971994,2.841734779,1.447158031,3.510087501,3.653137172,3.431777443,3.597524024,2.068296383,5.542976005,5.133737929,2.300326634,151.8,178.1,138.7,167.5,18.3,944,694.6,28,36.35
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,5.736249665,4.96144505,4.711330382,5.122772794,3.095577609,6.817721156,6.478816815,3.33220451,17.60397682,11.9498954,10.54514106,12.95376393,4.701063709,30.23077902,25.51862065,5.291502622,8.275658945,7.157852169,6.797012978,7.390598906,4.465974465,9.835892502,9.346956889,4.807354922,2.491221576,2.154728207,2.046104787,2.224791956,1.344392274,2.960898677,2.813714392,1.447158031,4.195709335,3.456862074,3.247328296,3.599133775,2.168193651,5.49825236,5.051595852,2.300326634,309.9,142.8,111.2,167.8,22.1,913.9,651.2,28,38.22
143.6,0,174.9,158.4,17.9,942.7,844.5,28,4.967031657,0,5.164214382,5.065123479,2.884800713,6.848748098,6.738744736,3.33220451,11.98332174,0,13.22497637,12.58570618,4.23083916,30.70342,29.06028217,5.291502622,7.165911939,0,7.450386479,7.307428525,4.161887682,9.880654918,9.721953613,4.807354922,2.15715444,0,2.242789809,2.199755177,1.252853031,2.974373507,2.926599654,1.447158031,3.461693479,0,3.63661606,3.547633884,2.056900377,5.541066685,5.390758961,2.300326634,143.6,0,174.9,158.4,17.9,942.7,844.5,28,15.42
303.6,139.9,0,213.5,6.2,895.5,722.5,28,5.715711046,4.940927882,0,5.363636833,1.824549292,6.797382222,6.58271742,3.33220451,17.42412121,11.82793304,0,14.6116392,2.48997992,29.92490601,26.87936011,5.291502622,8.246027981,7.128252152,0,7.73809226,2.632268215,9.806549622,9.496853777,4.807354922,2.482301767,2.145817714,0,2.329397879,0.792391689,2.95206559,2.858837851,1.447158031,4.174221031,3.439176215,0,3.82251739,1.577967021,5.470366168,5.184530848,2.300326634,303.6,139.9,0,213.5,6.2,895.5,722.5,28,33.42
374.3,0,0,190.2,6.7,1013.2,730.4,28,5.925057615,0,0,5.24807615,1.902107526,6.920868918,6.593592329,3.33220451,19.34683437,0,0,13.79130161,2.588435821,31.83080269,27.02591349,5.291502622,8.548051238,0,0,7.571373436,2.744161096,9.984703267,9.512542955,4.807354922,2.573219827,0,0,2.279210513,0.826074803,3.005695181,2.863560765,1.447158031,4.398503651,0,0,3.713664175,1.608861654,5.641879358,5.198645351,2.300326634,374.3,0,0,190.2,6.7,1013.2,730.4,28,39.06
158.6,148.9,116,175.1,15,953.3,719.7,28,5.066385309,5.00327494,4.753590191,5.165357239,2.708050201,6.859929649,6.578834459,3.33220451,12.59364919,12.20245877,10.77032961,13.23253566,3.872983346,30.87555668,26.82722498,5.291502622,7.309248961,7.218199944,6.857980995,7.452035274,3.906890596,9.896786486,9.491251848,4.807354922,2.200303183,2.172894698,2.064457989,2.243286146,1.176091259,2.979229593,2.857151503,1.447158031,3.548753189,3.493201793,3.281818035,3.637655242,1.967989671,5.556577784,5.179500456,2.300326634,158.6,148.9,116,175.1,15,953.3,719.7,28,27.68
152.6,238.7,0,200,6.3,1001.8,683.9,28,5.027820119,5.475207533,0,5.298317367,1.840549633,6.909553661,6.527811708,3.33220451,12.35313725,15.44991909,0,14.14213562,2.50998008,31.6512243,26.15148179,5.291502622,7.253611152,7.899054756,0,7.64385619,2.655351829,9.968378801,9.417641579,4.807354922,2.183554534,2.377852419,0,2.301029996,0.799340549,3.000781027,2.834992604,1.447158031,3.514703011,3.93063851,0,3.760603093,1.584291665,5.625942082,5.113851953,2.300326634,152.6,238.7,0,200,6.3,1001.8,683.9,28,26.86
310,142.8,0,167.9,10,914.3,804,28,5.736572297,4.96144505,0,5.123368564,2.302585093,6.818158745,6.689599269,3.33220451,17.60681686,11.9498954,0,12.95762324,3.16227766,30.23739407,28.35489376,5.291502622,8.276124405,7.157852169,0,7.39145842,3.321928095,9.83652381,9.651051691,4.807354922,2.491361694,2.154728207,0,2.225050696,1,2.96108872,2.905256049,1.447158031,4.196047767,3.456862074,0,3.599669879,1.77827941,5.498853887,5.324931338,2.300326634,310,142.8,0,167.9,10,914.3,804,28,45.3
304.8,0,99.6,196,9.8,959.4,705.2,28,5.719655824,0,4.601162165,5.278114659,2.282382386,6.866308089,6.558481451,3.33220451,17.45852227,0,9.97997996,14,3.130495168,30.9741828,26.55560205,5.291502622,8.251719093,0,6.638073837,7.614709844,3.292781749,9.905988629,9.461888664,4.807354922,2.484014963,0,1.998259338,2.292256071,0.991226076,2.981999714,2.848312304,1.447158031,4.178339655,0,3.159110628,3.741657387,1.769320539,5.565445427,5.153212789,2.300326634,304.8,0,99.6,196,9.8,959.4,705.2,28,30.12
150.9,0,183.9,166.6,11.6,991.2,772.2,28,5.016617366,0,5.214392132,5.11559573,2.451005098,6.89891633,6.649243584,3.33220451,12.28413611,0,13.56097342,12.90736224,3.405877273,31.48332892,27.78848682,5.291502622,7.237448996,0,7.52277767,7.38024459,3.5360529,9.953032377,9.592830744,4.807354922,2.17868924,0,2.264581729,2.221674997,1.064457989,2.996161293,2.887729797,1.447158031,3.504873195,0,3.682522697,3.592681762,1.845501903,5.611000706,5.271478618,2.300326634,150.9,0,183.9,166.6,11.6,991.2,772.2,28,15.57
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,4.955122584,5.11559573,4.865224091,5.156177599,2.388762789,6.782872097,6.66606581,3.33220451,11.91217864,12.90736224,11.38859078,13.17193987,3.301514804,29.70858462,28.02320467,5.291502622,7.148730779,7.38024459,7.019034669,7.438791853,3.44625623,9.785615937,9.617100087,4.807354922,2.151982395,2.221674997,2.112939976,2.239299479,1.037426498,2.945763923,2.895035597,1.447158031,3.451402417,3.592681762,3.374698621,3.629316723,1.817007101,5.450558193,5.293694803,2.300326634,141.9,166.6,129.7,173.5,10.9,882.6,785.3,28,44.61
297.8,137.2,106.9,201.3,6,878.4,655.3,28,5.69642212,4.921439715,4.671893818,5.304796333,1.791759469,6.778102071,6.485093146,3.33220451,17.25688268,11.71324037,10.33924562,14.18802312,2.449489743,29.63781368,25.5988281,5.291502622,8.218199944,7.100136671,6.740118043,7.653203362,2.584962501,9.778734244,9.356011722,4.807354922,2.473924693,2.137354111,2.028977705,2.303843775,0.77815125,2.943692327,2.816440168,1.447158031,4.154140427,3.422461157,3.215469736,3.766699234,1.56508458,5.444062241,5.059528446,2.300326634,297.8,137.2,106.9,201.3,6,878.4,655.3,28,53.52
321.3,164.2,0,190.5,4.6,870,774,28,5.772375266,5.101085197,0,5.249652195,1.526056303,6.768493212,6.651571874,3.33220451,17.9248431,12.81405478,0,13.80217374,2.144761059,29.49576241,27.82085549,5.291502622,8.327777171,7.359310317,0,7.573647187,2.201633861,9.764871591,9.596189756,4.807354922,2.506910726,2.215373153,0,2.27989498,0.662757832,2.939519253,2.888740961,1.447158031,4.233774096,3.579672441,0,3.715127688,1.464500276,5.43100013,5.274547894,2.300326634,321.3,164.2,0,190.5,4.6,870,774,28,57.22
366,187,0,191.3,6.6,824.3,756.9,28,5.902633333,5.231108617,0,5.253842876,1.887069649,6.714534541,6.629231144,3.33220451,19.13112647,13.67479433,0,13.83112432,2.569046516,28.71062521,27.51181564,5.291502622,8.515699838,7.54689446,0,7.579693063,2.722466024,9.687025685,9.563958897,4.807354922,2.563481085,2.271841607,0,2.28171497,0.819543936,2.9160853,2.879038505,1.447158031,4.373914319,3.697944609,0,3.719021958,1.602824543,5.358229671,5.245170697,2.300326634,366,187,0,191.3,6.6,824.3,756.9,28,65.91
279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,5.634075062,4.85903691,4.609162207,5.149817358,2.251291799,6.715504591,6.690718046,3.33220451,16.72722332,11.35341358,10.01998004,13.13011805,3.082207001,28.72455396,28.3707596,5.291502622,8.128252152,7.010108453,6.649615459,7.429615964,3.247927513,9.688425171,9.652665745,4.807354922,2.44684771,2.110252917,2.001733713,2.236537261,0.977723605,2.916506587,2.905741927,1.447158031,4.089892825,3.369482688,3.165435205,3.623550476,1.755621543,5.359529266,5.326420899,2.300326634,279.8,128.9,100.4,172.4,9.5,825.1,804.9,28,52.83
252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,5.529825834,4.575741375,4.325456283,5.266826699,2.116255515,6.728030348,6.711010202,3.33220451,15.87765726,9.853933225,8.694826048,13.92120684,2.880972058,28.90501687,28.66007676,5.291502622,7.977852308,6.601399391,6.240314329,7.598424761,3.053111336,9.706496018,9.681941137,4.807354922,2.401572846,1.98721923,1.878521796,2.287353773,0.919078092,2.921946454,2.914554699,1.447158031,3.984677811,3.139097518,2.948699043,3.731113352,1.697342646,5.376338612,5.353510695,2.300326634,252.1,97.1,75.6,193.8,8.3,835.5,821.4,28,33.4
164.6,0,150.4,181.6,11.7,1023.3,728.9,28,5.103518288,0,5.013298412,5.201806466,2.459588842,6.930787978,6.591536548,3.33220451,12.82965315,0,12.26376777,13.47590442,3.420526275,31.98906063,26.99814808,5.291502622,7.362820526,0,7.232660757,7.504620392,3.548436625,9.999013445,9.50957709,4.807354922,2.216429831,0,2.177247836,2.259115844,1.068185862,3.010002974,2.86266795,1.447158031,3.581850521,0,3.501966272,3.670954157,1.849466484,5.655887254,5.195974219,2.300326634,164.6,0,150.4,181.6,11.7,1023.3,728.9,28,18.03
155.6,243.5,0,180.3,10.7,1022,697.7,28,5.047288612,5.495116943,0,5.19462213,2.370243741,6.929516771,6.547789211,3.33220451,12.4739729,15.60448653,0,13.42758355,3.271085447,31.96873473,26.41401143,5.291502622,7.28169825,7.927777962,0,7.494255587,3.419538892,9.997179481,9.446463023,4.807354922,2.192009593,2.386498966,0,2.255995727,1.029383778,3.009450896,2.843668723,1.447158031,3.531851201,3.950251452,0,3.664366733,1.808614234,5.654090088,5.139456336,2.300326634,155.6,243.5,0,180.3,10.7,1022,697.7,28,37.36
160.2,188,146.4,203.2,11.3,828.7,709.7,28,5.076423035,5.236441963,4.986342602,5.314190716,2.424802726,6.719858208,6.564842346,3.33220451,12.65701387,13.7113092,12.09958677,14.25482374,3.361547263,28.78714991,26.64019519,5.291502622,7.323730338,7.554588852,7.193771743,7.666756592,3.498250868,9.694706112,9.471065496,4.807354922,2.204662512,2.274157849,2.165541077,2.307923704,1.053078443,2.918397339,2.851074805,1.447158031,3.557669724,3.702878502,3.478446028,3.775556084,1.83345228,5.365365776,5.161414069,2.300326634,160.2,188,146.4,203.2,11.3,828.7,709.7,28,35.31
298.1,0,107,186.4,6.1,879,815.2,28,5.697429001,0,4.672828834,5.227894902,1.808288771,6.778784898,6.703433482,3.33220451,17.26557268,0,10.34408043,13.65283853,2.469817807,29.64793416,28.55170748,5.291502622,8.219652565,0,6.741466986,7.54225805,2.608809243,9.779719355,9.671010241,4.807354922,2.474361976,0,2.029383778,2.270445908,0.785329835,2.943988875,2.911264171,1.447158031,4.155186239,0,3.216221453,3.694974768,1.5715654,5.444991658,5.343379781,2.300326634,298.1,0,107,186.4,6.1,879,815.2,28,42.64
317.9,0,126.5,209.7,5.7,860.5,736.6,28,5.761736868,0,4.840242308,5.345677938,1.740466175,6.757513616,6.602045004,3.33220451,17.82975042,0,11.24722188,14.48102206,2.387467277,29.33428029,27.14037583,5.291502622,8.312429206,0,6.982993575,7.712183051,2.510961919,9.749031382,9.524737587,4.807354922,2.502290528,0,2.102090526,2.32159843,0.755874856,2.934750875,2.867231715,1.447158031,4.222528913,0,3.353687803,3.805393812,1.545143125,5.416113024,5.209642581,2.300326634,317.9,0,126.5,209.7,5.7,860.5,736.6,28,40.06
287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,5.660526966,4.791649753,4.542230386,5.234312037,2.219203484,6.80727174,6.545205972,3.33220451,16.94992625,10.9772492,9.690201236,13.69671493,3.033150178,30.07324392,26.3799166,5.291502622,8.166414183,6.912889336,6.553053253,7.551516018,3.201633861,9.820817182,9.442736197,4.807354922,2.458335626,2.080987047,1.972665592,2.273232834,0.963787827,2.956360554,2.842546836,1.447158031,4.117028814,3.313193203,3.112908806,3.700907312,1.741594148,5.483907724,5.136138297,2.300326634,287.3,120.5,93.9,187.6,9.2,904.4,695.9,28,43.8
325.6,166.4,0,174,8.9,881.6,790,28,5.785669634,5.114394528,0,5.159055299,2.186051277,6.781738438,6.672032945,3.33220451,18.04438971,12.8996124,0,13.19090596,2.983286778,29.6917497,28.10693865,5.291502622,8.346956889,7.378511623,0,7.442943496,3.153805336,9.783980414,9.625708843,4.807354922,2.512684396,2.221153322,0,2.240549248,0.949390007,2.945271582,2.897627091,1.447158031,4.247868843,3.59160304,0,3.631928683,1.727219378,5.449013644,5.301597745,2.300326634,325.6,166.4,0,174,8.9,881.6,790,28,61.24
355.9,0,141.6,193.3,11,801.4,778.4,28,5.874649793,0,4.953006181,5.264243386,2.397895273,6.686360198,6.657240531,3.33220451,18.86531208,0,11.89957982,13.90323703,3.31662479,28.30900917,27.89982079,5.291502622,8.475328123,0,7.145677455,7.594697827,3.459431619,9.6463787,9.6043679,4.807354922,2.551327988,0,2.151063253,2.286231854,1.041392685,2.903849338,2.891202827,1.447158031,4.343421702,0,3.44957676,3.728704471,1.821160287,5.320621126,5.282028094,2.300326634,355.9,0,141.6,193.3,11,801.4,778.4,28,40.87
132,206.5,160.9,178.9,5.5,866.9,735.6,28,4.882801923,5.330300412,5.080783054,5.186826991,1.704748092,6.76492363,6.600686493,3.33220451,11.48912529,14.37010786,12.68463638,13.37535046,2.34520788,29.44316559,27.12194683,5.291502622,7.044394119,7.689997971,7.330020516,7.483009577,2.459431619,9.759721773,9.52277767,4.807354922,2.120573931,2.314920056,2.206556044,2.252610341,0.740362689,2.937969003,2.866641721,1.447158031,3.389561224,3.790792511,3.561549716,3.657232624,1.531407157,5.426155692,5.207873542,2.300326634,132,206.5,160.9,178.9,5.5,866.9,735.6,28,33.31
322.5,148.6,0,185.8,8.5,951,709.5,28,5.776103136,5.001258132,0,5.224670826,2.140066163,6.857514063,6.564560497,3.33220451,17.958285,12.19015997,0,13.63084737,2.915475947,30.83828789,26.6364412,5.291502622,8.33315535,7.215290306,0,7.537606691,3.087462841,9.893301531,9.470658874,4.807354922,2.508529719,2.172018809,0,2.26904571,0.929418926,2.978180517,2.8509524,1.447158031,4.237721675,3.491440958,0,3.691997748,1.707476485,5.553223198,5.161050397,2.300326634,322.5,148.6,0,185.8,8.5,951,709.5,28,52.43
164.2,0,200.1,181.2,12.6,849.3,846,28,5.101085197,0,5.298817242,5.199601394,2.533696814,6.744412481,6.74051936,3.33220451,12.81405478,0,14.14567072,13.46105494,3.54964787,29.1427521,29.08607914,5.291502622,7.359310317,0,7.644577357,7.501439145,3.655351829,9.73013044,9.724513853,4.807354922,2.215373153,0,2.301247089,2.258158193,1.100370545,2.929061124,2.927370363,1.447158031,3.579672441,0,3.76107308,3.668931035,1.88405092,5.398402736,5.393151133,2.300326634,164.2,0,200.1,181.2,12.6,849.3,846,28,15.09
313.8,0,112.6,169.9,10.1,925.3,782.9,28,5.74875584,0,4.723841716,5.135210029,2.312535424,6.830118009,6.663004974,3.33220451,17.71440092,0,10.61131472,13.03456942,3.178049716,30.41874422,27.98035025,5.291502622,8.293701542,0,6.815063017,7.408542042,3.336283388,9.853777381,9.612684233,4.807354922,2.496652939,0,2.051538391,2.230193379,1.004321374,2.966282562,2.893706293,1.447158031,4.208847933,0,3.257501299,3.610342009,1.782708534,5.51531905,5.289645569,2.300326634,313.8,0,112.6,169.9,10.1,925.3,782.9,28,38.46
321.4,0,127.9,182.5,11.5,870.1,779.7,28,5.772686453,0,4.851248709,5.206750173,2.442347035,6.768608148,6.65890923,3.33220451,17.9276323,0,11.30928822,13.50925609,3.391164992,29.49745752,27.92310871,5.291502622,8.328226119,0,6.998872454,7.511752654,3.523561956,9.765037408,9.606775324,4.807354922,2.507045872,0,2.106870544,2.261262869,1.06069784,2.939569169,2.891927534,1.447158031,4.234103483,0,3.362928518,3.675493992,1.841511605,5.431156186,5.284232083,2.300326634,321.4,0,127.9,182.5,11.5,870.1,779.7,28,37.27
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,4.939497266,5.099256486,4.849683763,5.466793517,1.757857918,6.76688272,6.485550847,3.33220451,11.81947545,12.80234354,11.30044247,15.38505769,2.408318916,29.47202063,25.60468707,5.291502622,7.126188211,7.356672044,6.996614715,7.886915896,2.5360529,9.762548143,9.356672044,4.807354922,2.145196406,2.214578954,2.106190897,2.374198258,0.763427994,2.938819825,2.816638945,1.447158031,3.437946401,3.578036268,3.361613075,3.922379085,1.551875934,5.428813925,5.060107417,2.300326634,139.7,163.9,127.7,236.7,5.8,868.6,655.6,28,35.23
288.4,121,0,177.4,7,907.9,829.5,28,5.664348405,4.795790546,0,5.17840707,1.945910149,6.81113424,6.72082311,3.33220451,16.98234377,11,0,13.31915913,2.645751311,30.13137899,28.80104165,5.291502622,8.171927354,6.918863237,0,7.470862199,2.807354922,9.826389591,9.696098171,4.807354922,2.459995256,2.08278537,0,2.248953615,0.84509804,2.958038016,2.91881639,1.447158031,4.120963937,3.31662479,0,3.649542318,1.626576562,5.48920568,5.366660195,2.300326634,288.4,121,0,177.4,7,907.9,829.5,28,42.14
