fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,ln_fixed acidity,ln_volatile acidity,ln_citric acid,ln_residual sugar,ln_chlorides,ln_free sulfur dioxide,ln_total sulfur dioxide,ln_density,ln_pH,ln_sulphates,ln_alcohol,quality
8.7,0.63,0.28,2.7,0.096,17,69,0.99734,3.26,0.63,10.2,2.163323026,-0.46203546,-1.272965676,0.993251773,-2.343407088,2.833213344,4.234106505,-0.002663544,1.181727195,-0.46203546,2.32238772,6
7,0.42,0.19,2.3,0.071,18,36,0.99476,3.39,0.56,10.9,1.945910149,-0.867500568,-1.660731207,0.832909123,-2.645075402,2.890371758,3.583518938,-0.005253777,1.220829921,-0.579818495,2.388762789,5
11.3,0.37,0.5,1.8,0.09,20,47,0.99734,3.15,0.57,10.5,2.424802726,-0.994252273,-0.693147181,0.587786665,-2.407945609,2.995732274,3.850147602,-0.002663544,1.147402453,-0.562118918,2.351375257,5
7.1,0.16,0.44,2.5,0.068,17,31,0.99328,3.35,0.54,12.4,1.960094784,-1.832581464,-0.820980552,0.916290732,-2.688247574,2.833213344,3.433987204,-0.006742681,1.208960346,-0.616186139,2.517696473,6
8,0.6,0.08,2.6,0.056,3,7,0.99286,3.22,0.37,13,2.079441542,-0.510825624,-2.525728644,0.955511445,-2.882403588,1.098612289,1.945910149,-0.007165612,1.16938136,-0.994252273,2.564949357,5
7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,1.945910149,-0.510825624,-1.203972804,1.504077397,-2.688247574,2.995732274,4.700480366,-0.00086037,1.193922468,0.157003749,2.32238772,5
7,0.6,0.3,4.5,0.068,20,110,0.99914,3.3,1.17,10.2,1.945910149,-0.510825624,-1.203972804,1.504077397,-2.688247574,2.995732274,4.700480366,-0.00086037,1.193922468,0.157003749,2.32238772,5
7.6,0.74,0,1.9,0.1,6,12,0.99521,3.36,0.59,11,2.028148247,-0.301105093,-6.907755279,0.641853886,-2.302585093,1.791759469,2.48490665,-0.004801509,1.211940974,-0.527632742,2.397895273,5
8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,2.104134154,-0.45413028,-2.302585093,0.741937345,-2.617295838,3.218875825,4.094344562,-0.003626568,1.190887565,-0.287682072,2.388762789,6
5.9,0.395,0.13,2.4,0.056,14,28,0.99362,3.62,0.67,12.4,1.774952351,-0.928869514,-2.040220829,0.875468737,-2.882403588,2.63905733,3.33220451,-0.006400439,1.286474026,-0.400477567,2.517696473,6
7.5,0.755,0,1.9,0.084,6,12,0.99672,3.34,0.49,9.7,2.014903021,-0.28103753,-6.907755279,0.641853886,-2.47693848,1.791759469,2.48490665,-0.003285391,1.205970807,-0.713349888,2.272125886,4
8.2,0.635,0.1,2.1,0.073,25,60,0.99638,3.29,0.75,10.9,2.104134154,-0.45413028,-2.302585093,0.741937345,-2.617295838,3.218875825,4.094344562,-0.003626568,1.190887565,-0.287682072,2.388762789,6
6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5,1.887069649,-0.46203546,-6.907755279,1.458615023,-2.375155786,3.931825633,4.350277936,-0.004429797,1.16315081,-0.798507696,2.251291799,5
6.6,0.63,0,4.3,0.093,51,77.5,0.99558,3.2,0.45,9.5,1.887069649,-0.46203546,-6.907755279,1.458615023,-2.375155786,3.931825633,4.350277936,-0.004429797,1.16315081,-0.798507696,2.251291799,5
7.2,0.53,0.14,2.1,0.064,15,29,0.99323,3.35,0.61,12.1,1.974081026,-0.634878272,-1.966112856,0.741937345,-2.748872196,2.708050201,3.36729583,-0.00679302,1.208960346,-0.494296322,2.493205453,6
5.7,0.6,0,1.4,0.063,11,18,0.99191,3.45,0.56,12.2,1.740466175,-0.510825624,-6.907755279,0.336472237,-2.764620553,2.397895273,2.890371758,-0.008122902,1.238374231,-0.579818495,2.501435952,6
7.6,1.58,0,2.1,0.137,5,9,0.99476,3.5,0.4,10.9,2.028148247,0.457424847,-6.907755279,0.741937345,-1.987774353,1.609437912,2.197224577,-0.005253777,1.252762968,-0.916290732,2.388762789,3
5.2,0.645,0,2.15,0.08,15,28,0.99444,3.78,0.61,12.5,1.648658626,-0.438504962,-6.907755279,0.765467842,-2.525728644,2.708050201,3.33220451,-0.005575514,1.32972401,-0.494296322,2.525728644,6
6.7,0.86,0.07,2,0.1,20,57,0.99598,3.6,0.74,11.7,1.902107526,-0.15082289,-2.659260037,0.693147181,-2.302585093,2.995732274,4.043051268,-0.004028102,1.280933845,-0.301105093,2.459588842,6
9.1,0.37,0.32,2.1,0.064,4,15,0.99576,3.3,0.8,11.2,2.208274414,-0.994252273,-1.139434283,0.741937345,-2.748872196,1.386294361,2.708050201,-0.004249014,1.193922468,-0.223143551,2.415913778,6
8,0.28,0.44,1.8,0.081,28,68,0.99501,3.36,0.66,11.2,2.079441542,-1.272965676,-0.820980552,0.587786665,-2.513306124,3.33220451,4.219507705,-0.005002492,1.211940974,-0.415515444,2.415913778,5
7.6,0.79,0.21,2.3,0.087,21,68,0.9955,3.12,0.44,9.2,2.028148247,-0.235722334,-1.560647748,0.832909123,-2.44184716,3.044522438,4.219507705,-0.004510155,1.137833002,-0.820980552,2.219203484,5
7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,2.014903021,-0.494296322,-1.347073648,0.641853886,-2.617295838,3.17805383,4.477336814,-0.003887547,1.193922468,-0.634878272,2.282382386,5
9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,2.272125886,-0.371063681,-1.139434283,0.916290732,-2.430418465,3.091042453,4.510859507,-0.002102208,1.190887565,-0.478035801,2.312535424,5
6.8,0.68,0.09,3.9,0.068,15,29,0.99524,3.41,0.52,11.1,1.916922612,-0.385662481,-2.407945609,1.360976553,-2.688247574,2.708050201,3.36729583,-0.004771365,1.226712291,-0.653926467,2.406945108,4
9.7,0.69,0.32,2.5,0.088,22,91,0.9979,3.29,0.62,10.1,2.272125886,-0.371063681,-1.139434283,0.916290732,-2.430418465,3.091042453,4.510859507,-0.002102208,1.190887565,-0.478035801,2.312535424,5
7,0.62,0.1,1.4,0.071,27,63,0.996,3.28,0.61,9.2,1.945910149,-0.478035801,-2.302585093,0.336472237,-2.645075402,3.295836866,4.143134726,-0.004008021,1.187843422,-0.494296322,2.219203484,5
7.5,0.61,0.26,1.9,0.073,24,88,0.99612,3.3,0.53,9.8,2.014903021,-0.494296322,-1.347073648,0.641853886,-2.617295838,3.17805383,4.477336814,-0.003887547,1.193922468,-0.634878272,2.282382386,5
6.5,0.51,0.15,3,0.064,12,27,0.9929,3.33,0.59,12.8,1.871802177,-0.673344553,-1.897119985,1.098612289,-2.748872196,2.48490665,3.295836866,-0.007125325,1.202972304,-0.527632742,2.549445171,6
8,1.18,0.21,1.9,0.083,14,41,0.99532,3.34,0.47,10.5,2.079441542,0.165514438,-1.560647748,0.641853886,-2.488914671,2.63905733,3.713572067,-0.004690985,1.205970807,-0.755022584,2.351375257,5
7,0.36,0.21,2.3,0.086,20,65,0.99558,3.4,0.54,10.1,1.945910149,-1.021651248,-1.560647748,0.832909123,-2.453407983,2.995732274,4.17438727,-0.004429797,1.223775432,-0.616186139,2.312535424,6
7,0.36,0.21,2.4,0.086,24,69,0.99556,3.4,0.53,10.1,1.945910149,-1.021651248,-1.560647748,0.875468737,-2.453407983,3.17805383,4.234106505,-0.004449886,1.223775432,-0.634878272,2.312535424,6
7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8,2.014903021,-0.46203546,-1.30933332,0.693147181,-2.488914671,2.833213344,4.510859507,-0.003847392,1.181727195,-0.544727175,2.282382386,6
5.4,0.74,0,1.2,0.041,16,46,0.99258,4.01,0.59,12.5,1.686398954,-0.301105093,-6.907755279,0.182321557,-3.194183212,2.772588722,3.828641396,-0.007447665,1.388791241,-0.527632742,2.525728644,6
9.9,0.44,0.46,2.2,0.091,10,41,0.99638,3.18,0.69,11.9,2.292534757,-0.820980552,-0.776528789,0.78845736,-2.396895772,2.302585093,3.713572067,-0.003626568,1.156881197,-0.371063681,2.4765384,6
7.5,0.63,0.27,2,0.083,17,91,0.99616,3.26,0.58,9.8,2.014903021,-0.46203546,-1.30933332,0.693147181,-2.488914671,2.833213344,4.510859507,-0.003847392,1.181727195,-0.544727175,2.282382386,6
9.1,0.76,0.68,1.7,0.414,18,64,0.99652,2.9,1.33,9.1,2.208274414,-0.274436846,-0.385662481,0.530628251,-0.881889305,2.890371758,4.158883083,-0.003486069,1.064710737,0.285178942,2.208274414,6
9.7,0.66,0.34,2.6,0.094,12,88,0.99796,3.26,0.66,10.1,2.272125886,-0.415515444,-1.078809661,0.955511445,-2.364460497,2.48490665,4.477336814,-0.002042084,1.181727195,-0.415515444,2.312535424,5
5,0.74,0,1.2,0.041,16,46,0.99258,4.01,0.59,12.5,1.609437912,-0.301105093,-6.907755279,0.182321557,-3.194183212,2.772588722,3.828641396,-0.007447665,1.388791241,-0.527632742,2.525728644,6
9.1,0.34,0.42,1.8,0.058,9,18,0.99392,3.18,0.55,11.4,2.208274414,-1.078809661,-0.867500568,0.587786665,-2.847312268,2.197224577,2.890371758,-0.006098558,1.156881197,-0.597837001,2.433613355,5
9.1,0.36,0.39,1.8,0.06,21,55,0.99495,3.18,0.82,11,2.208274414,-1.021651248,-0.94160854,0.587786665,-2.813410717,3.044522438,4.007333185,-0.005062794,1.156881197,-0.198450939,2.397895273,7
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,1.902107526,-0.776528789,-1.427116356,0.530628251,-2.563949857,2.890371758,3.526360525,-0.005213567,1.220829921,-0.510825624,2.360854001,6
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,1.902107526,-0.776528789,-1.427116356,0.530628251,-2.563949857,2.890371758,3.526360525,-0.005213567,1.220829921,-0.510825624,2.360854001,6
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,1.902107526,-0.776528789,-1.427116356,0.530628251,-2.563949857,2.890371758,3.526360525,-0.005213567,1.220829921,-0.510825624,2.360854001,6
6.7,0.46,0.24,1.7,0.077,18,34,0.9948,3.39,0.6,10.6,1.902107526,-0.776528789,-1.427116356,0.530628251,-2.563949857,2.890371758,3.526360525,-0.005213567,1.220829921,-0.510825624,2.360854001,6
6.5,0.52,0.11,1.8,0.073,13,38,0.9955,3.34,0.52,9.3,1.871802177,-0.653926467,-2.207274913,0.587786665,-2.617295838,2.564949357,3.63758616,-0.004510155,1.205970807,-0.653926467,2.2300144,5
7.4,0.6,0.26,2.1,0.083,17,91,0.99616,3.29,0.56,9.8,2.00148,-0.510825624,-1.347073648,0.741937345,-2.488914671,2.833213344,4.510859507,-0.003847392,1.190887565,-0.579818495,2.282382386,6
7.4,0.6,0.26,2.1,0.083,17,91,0.99616,3.29,0.56,9.8,2.00148,-0.510825624,-1.347073648,0.741937345,-2.488914671,2.833213344,4.510859507,-0.003847392,1.190887565,-0.579818495,2.282382386,6
7.8,0.87,0.26,3.8,0.107,31,67,0.99668,3.26,0.46,9.2,2.054123734,-0.139262067,-1.347073648,1.335001067,-2.234926445,3.433987204,4.204692619,-0.003325523,1.181727195,-0.776528789,2.219203484,5
8.4,0.39,0.1,1.7,0.075,6,25,0.99581,3.09,0.43,9.7,2.128231706,-0.94160854,-2.302585093,0.530628251,-2.590267165,1.791759469,3.218875825,-0.004198803,1.128171091,-0.84397007,2.272125886,6
9.1,0.775,0.22,2.2,0.079,12,48,0.9976,3.18,0.51,9.6,2.208274414,-0.25489225,-1.514127733,0.78845736,-2.538307427,2.48490665,3.871201011,-0.002402885,1.156881197,-0.673344553,2.261763098,5
7.2,0.835,0,2,0.166,4,11,0.99608,3.39,0.52,10,1.974081026,-0.180323554,-6.907755279,0.693147181,-1.795767491,1.386294361,2.397895273,-0.003927703,1.220829921,-0.653926467,2.302585093,5
6.6,0.58,0.02,2.4,0.069,19,40,0.99387,3.38,0.66,12.6,1.887069649,-0.544727175,-3.912023005,0.875468737,-2.673648774,2.944438979,3.688879454,-0.006148866,1.217875709,-0.415515444,2.533696814,6
6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,1.791759469,-0.693147181,-6.907755279,0.336472237,-2.864704011,2.708050201,3.258096538,-0.005535291,1.211940974,-0.798507696,2.251291799,5
6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,1.791759469,-0.693147181,-6.907755279,0.336472237,-2.864704011,2.708050201,3.258096538,-0.005535291,1.211940974,-0.798507696,2.251291799,5
6,0.5,0,1.4,0.057,15,26,0.99448,3.36,0.45,9.5,1.791759469,-0.693147181,-6.907755279,0.336472237,-2.864704011,2.708050201,3.258096538,-0.005535291,1.211940974,-0.798507696,2.251291799,5
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,2.014903021,-0.673344553,-3.912023005,0.530628251,-2.47693848,2.564949357,3.433987204,-0.004630705,1.211940974,-0.616186139,2.351375257,6
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,2.014903021,-0.673344553,-3.912023005,0.530628251,-2.47693848,2.564949357,3.433987204,-0.004630705,1.211940974,-0.616186139,2.351375257,6
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,2.014903021,-0.673344553,-3.912023005,0.530628251,-2.47693848,2.564949357,3.433987204,-0.004630705,1.211940974,-0.616186139,2.351375257,6
7.6,0.54,0.02,1.7,0.085,17,31,0.99589,3.37,0.51,10.4,2.028148247,-0.616186139,-3.912023005,0.530628251,-2.465104022,2.833213344,3.433987204,-0.004118469,1.214912744,-0.673344553,2.341805806,6
7.5,0.51,0.02,1.7,0.084,13,31,0.99538,3.36,0.54,10.5,2.014903021,-0.673344553,-3.912023005,0.530628251,-2.47693848,2.564949357,3.433987204,-0.004630705,1.211940974,-0.616186139,2.351375257,6
11.5,0.42,0.48,2.6,0.077,8,20,0.99852,3.09,0.53,11,2.442347035,-0.867500568,-0.733969175,0.955511445,-2.563949857,2.079441542,2.995732274,-0.001481096,1.128171091,-0.634878272,2.397895273,5
8.2,0.44,0.24,2.3,0.063,10,28,0.99613,3.25,0.53,10.2,2.104134154,-0.820980552,-1.427116356,0.832909123,-2.764620553,2.302585093,3.33220451,-0.003877508,1.178654996,-0.634878272,2.32238772,6
6.1,0.59,0.01,2.1,0.056,5,13,0.99472,3.52,0.56,11.4,1.808288771,-0.527632742,-4.605170186,0.741937345,-2.882403588,1.609437912,2.564949357,-0.005293988,1.25846099,-0.579818495,2.433613355,5
7.2,0.655,0.03,1.8,0.078,7,12,0.99587,3.34,0.39,9.5,1.974081026,-0.423120043,-3.506557897,0.587786665,-2.551046452,1.945910149,2.48490665,-0.004138552,1.205970807,-0.94160854,2.251291799,5
7.2,0.655,0.03,1.8,0.078,7,12,0.99587,3.34,0.39,9.5,1.974081026,-0.423120043,-3.506557897,0.587786665,-2.551046452,1.945910149,2.48490665,-0.004138552,1.205970807,-0.94160854,2.251291799,5
6.9,0.57,0,2.8,0.081,21,41,0.99518,3.41,0.52,10.8,1.931521412,-0.562118918,-6.907755279,1.029619417,-2.513306124,3.044522438,3.713572067,-0.004831654,1.226712291,-0.653926467,2.379546134,5
9,0.6,0.29,2,0.069,32,73,0.99654,3.34,0.57,10,2.197224577,-0.510825624,-1.237874356,0.693147181,-2.673648774,3.465735903,4.290459441,-0.003466,1.205970807,-0.562118918,2.302585093,5
7.2,0.62,0.01,2.3,0.065,8,46,0.99332,3.32,0.51,11.8,1.974081026,-0.478035801,-4.605170186,0.832909123,-2.733368009,2.079441542,3.828641396,-0.006702411,1.199964783,-0.673344553,2.468099531,6
7.6,0.645,0.03,1.9,0.086,14,57,0.9969,3.37,0.46,10.3,2.028148247,-0.438504962,-3.506557897,0.641853886,-2.453407983,2.63905733,4.043051268,-0.003104815,1.214912744,-0.776528789,2.332143895,5
7.6,0.645,0.03,1.9,0.086,14,57,0.9969,3.37,0.46,10.3,2.028148247,-0.438504962,-3.506557897,0.641853886,-2.453407983,2.63905733,4.043051268,-0.003104815,1.214912744,-0.776528789,2.332143895,5
7.2,0.58,0.03,2.3,0.077,7,28,0.99568,3.35,0.52,10,1.974081026,-0.544727175,-3.506557897,0.832909123,-2.563949857,1.945910149,3.33220451,-0.004329358,1.208960346,-0.653926467,2.302585093,5
6.1,0.32,0.25,1.8,0.086,5,32,0.99464,3.36,0.44,10.1,1.808288771,-1.139434283,-1.386294361,0.587786665,-2.453407983,1.609437912,3.465735903,-0.005374416,1.211940974,-0.820980552,2.312535424,5
6.1,0.34,0.25,1.8,0.084,4,28,0.99464,3.36,0.44,10.1,1.808288771,-1.078809661,-1.386294361,0.587786665,-2.47693848,1.386294361,3.33220451,-0.005374416,1.211940974,-0.820980552,2.312535424,5
7.3,0.43,0.24,2.5,0.078,27,67,0.99648,3.6,0.59,11.1,1.987874348,-0.84397007,-1.427116356,0.916290732,-2.551046452,3.295836866,4.204692619,-0.00352621,1.280933845,-0.527632742,2.406945108,6
7.4,0.64,0.17,5.4,0.168,52,98,0.99736,3.28,0.5,9.5,2.00148,-0.446287103,-1.771956842,1.686398954,-1.7837913,3.951243719,4.584967479,-0.002643491,1.187843422,-0.693147181,2.251291799,5
11.6,0.475,0.4,1.4,0.091,6,28,0.99704,3.07,0.65,10.03333333,2.451005098,-0.744440475,-0.916290732,0.336472237,-2.396895772,1.791759469,3.33220451,-0.002964389,1.121677562,-0.430782916,2.305912883,6
9.2,0.54,0.31,2.3,0.112,11,38,0.99699,3.24,0.56,10.9,2.219203484,-0.616186139,-1.171182982,0.832909123,-2.189256408,2.397895273,3.63758616,-0.003014539,1.17557333,-0.579818495,2.388762789,5
8.3,0.85,0.14,2.5,0.093,13,54,0.99724,3.36,0.54,10.1,2.116255515,-0.162518929,-1.966112856,0.916290732,-2.375155786,2.564949357,3.988984047,-0.002763816,1.211940974,-0.616186139,2.312535424,5
11.6,0.475,0.4,1.4,0.091,6,28,0.99704,3.07,0.65,10.03333333,2.451005098,-0.744440475,-0.916290732,0.336472237,-2.396895772,1.791759469,3.33220451,-0.002964389,1.121677562,-0.430782916,2.305912883,6
8,0.83,0.27,2,0.08,11,63,0.99652,3.29,0.48,9.8,2.079441542,-0.186329578,-1.30933332,0.693147181,-2.525728644,2.397895273,4.143134726,-0.003486069,1.190887565,-0.733969175,2.282382386,4
7.2,0.605,0.02,1.9,0.096,10,31,0.995,3.46,0.53,11.8,1.974081026,-0.502526821,-3.912023005,0.641853886,-2.343407088,2.302585093,3.433987204,-0.005012542,1.241268589,-0.634878272,2.468099531,6
7.8,0.5,0.09,2.2,0.115,10,42,0.9971,3.18,0.62,9.5,2.054123734,-0.693147181,-2.407945609,0.78845736,-2.162823151,2.302585093,3.737669618,-0.002904213,1.156881197,-0.478035801,2.251291799,5
7.3,0.74,0.08,1.7,0.094,10,45,0.99576,3.24,0.5,9.8,1.987874348,-0.301105093,-2.525728644,0.530628251,-2.364460497,2.302585093,3.80666249,-0.004249014,1.17557333,-0.693147181,2.282382386,5
6.9,0.54,0.3,2.2,0.088,9,105,0.99725,3.25,1.18,10.5,1.931521412,-0.616186139,-1.203972804,0.78845736,-2.430418465,2.197224577,4.65396035,-0.002753788,1.178654996,0.165514438,2.351375257,6
8,0.77,0.32,2.1,0.079,16,74,0.99656,3.27,0.5,9.8,2.079441542,-0.261364764,-1.139434283,0.741937345,-2.538307427,2.772588722,4.304065093,-0.00344593,1.184789985,-0.693147181,2.282382386,6
6.6,0.61,0,1.6,0.069,4,8,0.99396,3.33,0.37,10.4,1.887069649,-0.494296322,-6.907755279,0.470003629,-2.673648774,1.386294361,2.079441542,-0.006058315,1.202972304,-0.994252273,2.341805806,4
8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2,2.163323026,-0.248461359,-0.673344553,0.530628251,-0.879476759,2.48490665,4.189654742,-0.003777124,1.098612289,0.157003749,2.219203484,5
7.5,0.58,0.56,3.1,0.153,5,14,0.99476,3.21,1.03,11.6,2.014903021,-0.544727175,-0.579818495,1.131402111,-1.877317358,1.609437912,2.63905733,-0.005253777,1.166270937,0.029558802,2.451005098,6
8.7,0.78,0.51,1.7,0.415,12,66,0.99623,3,1.17,9.2,2.163323026,-0.248461359,-0.673344553,0.530628251,-0.879476759,2.48490665,4.189654742,-0.003777124,1.098612289,0.157003749,2.219203484,5
7.7,0.75,0.27,3.8,0.11,34,89,0.99664,3.24,0.45,9.3,2.041220329,-0.287682072,-1.30933332,1.335001067,-2.207274913,3.526360525,4.48863637,-0.003365657,1.17557333,-0.798507696,2.2300144,5
6.8,0.815,0,1.2,0.267,16,29,0.99471,3.32,0.51,9.8,1.916922612,-0.204567166,-6.907755279,0.182321557,-1.320506621,2.772588722,3.36729583,-0.005304042,1.199964783,-0.673344553,2.282382386,3
7.2,0.56,0.26,2,0.083,13,100,0.99586,3.26,0.52,9.9,1.974081026,-0.579818495,-1.347073648,0.693147181,-2.488914671,2.564949357,4.605170186,-0.004148594,1.181727195,-0.653926467,2.292534757,5
8.2,0.885,0.2,1.4,0.086,7,31,0.9946,3.11,0.46,10,2.104134154,-0.122167634,-1.609437912,0.336472237,-2.453407983,1.945910149,3.433987204,-0.005414633,1.134622726,-0.776528789,2.302585093,5
5.2,0.49,0.26,2.3,0.09,23,74,0.9953,3.71,0.62,12.2,1.648658626,-0.713349888,-1.347073648,0.832909123,-2.407945609,3.135494216,4.304065093,-0.00471108,1.311031877,-0.478035801,2.501435952,6
7.2,0.45,0.15,2,0.078,10,28,0.99609,3.29,0.51,9.9,1.974081026,-0.798507696,-1.897119985,0.693147181,-2.551046452,2.302585093,3.33220451,-0.003917664,1.190887565,-0.673344553,2.292534757,6
7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,2.014903021,-0.562118918,-3.912023005,0.955511445,-2.563949857,2.397895273,3.555348061,-0.004439842,1.211940974,-0.478035801,2.379546134,6
7.5,0.57,0.02,2.6,0.077,11,35,0.99557,3.36,0.62,10.8,2.014903021,-0.562118918,-3.912023005,0.955511445,-2.563949857,2.397895273,3.555348061,-0.004439842,1.211940974,-0.478035801,2.379546134,6
6.8,0.83,0.09,1.8,0.074,4,25,0.99534,3.38,0.45,9.6,1.916922612,-0.186329578,-2.407945609,0.587786665,-2.603690186,1.386294361,3.218875825,-0.004670892,1.217875709,-0.798507696,2.261763098,5
8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,2.079441542,-0.510825624,-1.514127733,0.741937345,-2.525728644,3.218875825,4.65396035,-0.003877508,1.193922468,-0.713349888,2.292534757,5
8,0.6,0.22,2.1,0.08,25,105,0.99613,3.3,0.49,9.9,2.079441542,-0.510825624,-1.514127733,0.741937345,-2.525728644,3.218875825,4.65396035,-0.003877508,1.193922468,-0.713349888,2.292534757,5
7.1,0.755,0.15,1.8,0.107,20,84,0.99593,3.19,0.5,9.5,1.960094784,-0.28103753,-1.897119985,0.587786665,-2.234926445,2.995732274,4.430816799,-0.004078305,1.160020917,-0.693147181,2.251291799,5
8,0.81,0.25,3.4,0.076,34,85,0.99668,3.19,0.42,9.2,2.079441542,-0.210721031,-1.386294361,1.223775432,-2.577021939,3.526360525,4.442651256,-0.003325523,1.160020917,-0.867500568,2.219203484,5
7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,2.00148,-0.446287103,-2.659260037,0.587786665,-2.302585093,2.079441542,3.135494216,-0.003907625,1.193922468,-0.544727175,2.261763098,5
7.4,0.64,0.07,1.8,0.1,8,23,0.9961,3.3,0.58,9.6,2.00148,-0.446287103,-2.659260037,0.587786665,-2.302585093,2.079441542,3.135494216,-0.003907625,1.193922468,-0.544727175,2.261763098,5
6.6,0.64,0.31,6.1,0.083,7,49,0.99718,3.35,0.68,10.3,1.887069649,-0.446287103,-1.171182982,1.808288771,-2.488914671,1.945910149,3.891820298,-0.002823984,1.208960346,-0.385662481,2.332143895,5
6.7,0.48,0.02,2.2,0.08,36,111,0.99524,3.1,0.53,9.7,1.902107526,-0.733969175,-3.912023005,0.78845736,-2.525728644,3.583518938,4.709530201,-0.004771365,1.131402111,-0.634878272,2.272125886,5
6,0.49,0,2.3,0.068,15,33,0.99292,3.58,0.59,12.5,1.791759469,-0.713349888,-6.907755279,0.832909123,-2.688247574,2.708050201,3.496507561,-0.007105182,1.2753628,-0.527632742,2.525728644,6
8,0.64,0.22,2.4,0.094,5,33,0.99612,3.37,0.58,11,2.079441542,-0.446287103,-1.514127733,0.875468737,-2.364460497,1.609437912,3.496507561,-0.003887547,1.214912744,-0.544727175,2.397895273,5
7.1,0.62,0.06,1.3,0.07,5,12,0.9942,3.17,0.48,9.8,1.960094784,-0.478035801,-2.813410717,0.262364264,-2.659260037,1.609437912,2.48490665,-0.005816885,1.153731588,-0.733969175,2.282382386,5
8,0.52,0.25,2,0.078,19,59,0.99612,3.3,0.48,10.2,2.079441542,-0.653926467,-1.386294361,0.693147181,-2.551046452,2.944438979,4.077537444,-0.003887547,1.193922468,-0.733969175,2.32238772,5
6.4,0.57,0.14,3.9,0.07,27,73,0.99669,3.32,0.48,9.2,1.85629799,-0.562118918,-1.966112856,1.360976553,-2.659260037,3.295836866,4.290459441,-0.00331549,1.199964783,-0.733969175,2.219203484,5
8.6,0.685,0.1,1.6,0.092,3,12,0.99745,3.31,0.65,9.55,2.151762203,-0.378336441,-2.302585093,0.470003629,-2.385966702,1.098612289,2.48490665,-0.002553257,1.196948189,-0.430782916,2.256541154,6
8.7,0.675,0.1,1.6,0.09,4,11,0.99745,3.31,0.65,9.55,2.163323026,-0.393042588,-2.302585093,0.470003629,-2.407945609,1.386294361,2.397895273,-0.002553257,1.196948189,-0.430782916,2.256541154,5
7.3,0.59,0.26,2,0.08,17,104,0.99584,3.28,0.52,9.9,1.987874348,-0.527632742,-1.347073648,0.693147181,-2.525728644,2.833213344,4.644390899,-0.004168677,1.187843422,-0.653926467,2.292534757,5
7,0.6,0.12,2.2,0.083,13,28,0.9966,3.52,0.62,10.2,1.945910149,-0.510825624,-2.120263536,0.78845736,-2.488914671,2.564949357,3.33220451,-0.003405793,1.25846099,-0.478035801,2.32238772,7
